ID2;id;Barrio;barrio;comuna;Id_Arbol;grupo;nombre_comun;nombre_cientifico;union;familia;vegetacion;edad;perimetro;cobertura;confinamiento;emplazamiento;pb;pap;DAP;DAP2;papdel;papgrueso;altura_fuste;altura_arbol;diferencia;diametro_copa;inclinacion;orientacion;otra_orientacion;fuste;tallos;raiz;raiz_expuesta;copa;densidad_copa;vitalidad;bacteriosis_tronco;fungosis_tronco;insectos_tronco;ahorcamiento_tronco;anillamiento_tronco;golpes_tronco;machetazos_tronco;presencia_metales_tronco;acumulacion_escombros_tronco;quemaduras_tronco;pudricion_base_tronco;huecos_tronco;alto_huecos_tronco;ancho_huecos_tronco;propundidad_huecos_tronco;bacteriosis_follaje;fungosis_follaje;insectos_follaje;dasrramamiento_follaje;golpes_follaje;mutilacion_follaje;enrredos_follaje;parasitas_follaje;quemaduras_follaje;estado_poda;infraestructura_habitacional;infraestructura_vial;redes_de_servicio;moviliario_urbano;ninguna;red_telefonica_sub;red_electrica_sub;red_acueducto_sub;red_gas_sub;sin_identificar_sub;ninguna_cercania_sub;dano_ondulacion;dano_infraestructura;ningun_dano;red_telefonica_air;red_electrica_air;sin_identificar_air;ninguna_cercania_air;contacto_horizontal;contacto_inferior;contacto_superios;limpieza;poda;fertilizacion;construir_crecamiento;eliminar_piso_duro;eliminar_crecamiento;transplante;control_fitosanitario;ninguno2;erradicacion;Norte;Este;PLACA;ACT_NOM_ESP;OBSERVACION
35858;0304G06001152;304;San Cayetano;3;41113;G06;Pino tuya, Pino libro;Platycladus orientalis;Platycladus orientalis (Pino tuya, Pino libro);Cupressaceae;Arbusto;Juvenil;0;Piso duro;Si;Anden;2;2,9;0,92;0,92;0;0;0,4;1,8;1,4;2;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Alto (67 - 100%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguno;0;872510,9;1059967,59;41113;Pino tuya, Pino libro;Plaqueteado
35860;0304G06001154;304;San Cayetano;3;41112;G06;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,88;0,37;0,12;0,12;0;0;2;6;4;4;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;Fungosis;N/A;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;Infraestructura Habitacional o Comercial;N/A;N/A;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;872510,4;1059957,01;41112;Ficus benjamina, Caucho benjamin;Plaqueteado
35862;0304G06001156;304;San Cayetano;3;41111;G06;Almendro;Terminalia catappa;Terminalia catappa (Almendro);Combretaceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,57;0,43;0,14;0,14;0;0;2;3,5;1,5;3,3;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;0;872508,09;1059919,07;41111;Almendro;Plaqueteado
35863;0304G06001164;304;San Cayetano;3;40913;G06;Francesina, Monaca;Brunfelsia latifolia;Brunfelsia latifolia (Francesina, Monaca);Solanaceae;Planta arbustiva;Maduro;0;Cesped;No;Anden;0,47;0,21;0,07;0,07;0;0;0,6;2;1,4;2;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Alto (67 - 100%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguno;0;872504,05;1059830,92;40913;Francesina, Monaca;Plaqueteado
35865;0304G06001166;304;San Cayetano;3;40911;G06;Cojon de cabrito, Pepa de cabra, Cajeto, Enebro;Cascabela thevetia;Cascabela thevetia (Cojon de cabrito, Pepa de cabra, Cajeto, Enebro);Apocynaceae;Arbusto;Longevo;0;Piso duro;Si;Anden;0,97;0,4;0,13;0,13;0;0;2,5;3,7;1,2;3,5;35;Direccion de la via;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;0;872505,34;1059817,43;40911;Cojon de cabrito, Pepa de cabra, Cajeto, Enebro;Plaqueteado
35866;0304G06001170;304;San Cayetano;3;40907;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Longevo;0;Piso duro;Si;Anden;1,9;0,3;0,1;0,1;0;0;5;7;2;4;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;872508,87;1059771,57;40907;Palma areca;Plaqueteado
35868;0304G06001172;304;San Cayetano;3;40898;G06;Chorro de oro, Lluvia de oro;Cassia fistula;Cassia fistula (Chorro de oro, Lluvia de oro);Fabaceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,73;0,57;0,18;0,18;0;0;4;12;8;12;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;Inferior;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;0;872490,96;1059738,7;40898;Chorro de oro, Lluvia de oro;Plaqueteado
35869;0304G06001173;304;San Cayetano;3;40897;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Maduro;0;Piso duro;Si;Anden;0,89;0,23;0,07;0,07;0;0;2,8;4,6;1,8;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;N/A;N/A;N/A;Golpes;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;0;872489,87;1059732,68;40897;Palma areca;Plaqueteado
35870;0304G06001179;304;San Cayetano;3;40893;G06;Plumeria, Amapola blanca, amancayo, Ramo de Novia;Plumeria pudica;Plumeria pudica (Plumeria, Amapola blanca, amancayo, Ramo de Novia);Apocynaceae;Arbusto;Juvenil;0;Piso duro;Si;Anden;0,59;0,25;0,08;0,08;0;0;2,2;3,7;1,5;2;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Columnar;Bajo (0 - 33%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Erradicacion;872487,55;1059713,83;40893;Plumeria, Amapola blanca, amancayo, Ramo de Novia;Plaqueteado
35871;0304G06001180;304;San Cayetano;3;40891;G06;Naranjo;Citrus aurantium;Citrus aurantium (Naranjo);Rutaceae;Arbusto;Juvenil;0;Piso duro;Si;Anden;2,7;1,1;0,35;0,35;0;0;0,7;2,4;1,7;2,5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;872486,56;1059709,74;40891;Naranjo;Plaqueteado
35874;0304G06001187;304;San Cayetano;3;40887;G06;Mirto dorado;Luma apiculata;Luma apiculata (Mirto dorado);Myrtaceae;Arbusto;Longevo;0;Piso duro;Si;Anden;0,42;0,18;0,06;0,06;0;0;1,2;2,7;1,5;1;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;0;872481,16;1059680,28;40887;Mirto dorado;Plaqueteado
35875;0304G06001194;304;San Cayetano;3;44405;G06;Limon swinglea, Swinglea;Swinglea glutinosa;Swinglea glutinosa (Limon swinglea, Swinglea);Rutaceae;Arbol;Longevo;0;Piso duro;Si;Anden;1,68;1,1;0,35;0,35;0;0;5;12;7;9;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;N/A;Horizontal;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;872485,97;1059663,47;44405;Limon swinglea, Swinglea;Plaqueteado
35884;0304G06001203;304;San Cayetano;3;44409;G06;Araucaria;Araucaria excelsa;Araucaria excelsa (Araucaria);Araucariaceae;Arbol;Juvenil;0;Piso duro;Si;Anden;0,39;0,28;0,09;0,09;0;0;1,7;8;6,3;7;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Conica;Alto (67 - 100%);Regular;N/A;N/A;Insectos;N/A;Anillamiento;N/A;N/A;Presencia de metales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;N/A;N/A;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872561,61;1059668,5;44409;Araucaria;Plaqueteado
35885;0304G06001204;304;San Cayetano;3;44410;G06;Ficus variegado;Ficus variegata;Ficus variegata (Ficus variegado);Moraceae;Arbol;Juvenil;0;Piso duro;Si;Anden;0,39;0;0,08;0,08;0,25;0,27;0,7;2;1,3;2;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Irregular;Medio (34 - 66%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bacteriosis;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872569,8;1059670,07;44410;Ficus variegado;Plaqueteado
35886;0304G06001205;304;San Cayetano;3;44411;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Juvenil;0;Piso duro;Si;Anden;1,2;0,16;0,05;0,05;0;0;1,1;2,2;1,1;1,5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;Ninguno;N/A;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872574,36;1059671,12;44411;Palma areca;Plaqueteado
35887;0304G06001206;304;San Cayetano;3;44412;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Juvenil;0;Piso duro;Si;Anden;0,98;0,17;0,05;0,05;0;0;1,4;2,9;1,5;1,2;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872578;1059672,35;44412;Palma areca;Plaqueteado
35888;0304G06001207;304;San Cayetano;3;40955;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Juvenil;0;Piso duro;Si;Anden;2,85;0;0,09;0,09;0,24;0,3;1,5;2,8;1,3;2,3;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872576,87;1059682,05;40955;Palma areca;Plaqueteado
35889;0304G06001208;304;San Cayetano;3;40956;G06;Ebano;Geoffroea spinosa;Geoffroea spinosa (Ebano);Fabaceae;Arbusto;Juvenil;0;Piso duro;Si;Anden;1,35;0;0,09;0,09;0,24;0,3;1,8;3;1,2;4;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872582,81;1059683,55;40956;ebano;Plaqueteado
35890;0304G06001209;304;San Cayetano;3;40957;G06;Francesina, Monaca;Brunfelsia latifolia;Brunfelsia latifolia (Francesina, Monaca);Solanaceae;Planta arbustiva;Maduro;0;Piso duro;Si;Anden;0,58;0;0,11;0,11;0,3;0,38;1,8;3,3;1,5;2,6;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;N/A;Red Telefonica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872588,14;1059684,86;40957;Francesina, Monaca;Plaqueteado
35891;0304G06001210;304;San Cayetano;3;40958;G06;Almendro;Terminalia catappa;Terminalia catappa (Almendro);Combretaceae;Arbol;Maduro;0;Cesped;Si;Separador Vial;0,89;0,53;0,17;0,17;0;0;2,8;6;3,2;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;872600,75;1059687,19;40958;Almendro;Plaqueteado
35892;0304G06001211;304;San Cayetano;3;40959;G06;Arrayan cerezo;Myrcia selloi;Myrcia selloi (Arrayan cerezo);Myrtaceae;Arbusto;Juvenil;0;Piso duro;Si;Anden;0,72;0;0,06;0,06;0,15;0,25;1,2;2,3;1,1;2,5;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Irregular;Alto (67 - 100%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;Mutilacion;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;Horizontal;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872604,48;1059689,44;40959;Arrayan cerezo;Plaqueteado
35895;0304G06001214;304;San Cayetano;3;44413;G06;Palma manila, Palma navidad;Adonidia merrillii;Adonidia merrillii (Palma manila, Palma navidad);Arecaceae;Palma;Juvenil;0;Piso duro;Si;Anden;0,48;0,25;0,08;0,08;0;0;1,2;2,7;1,5;2;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872605,04;1059678,61;44413;Palma manila, Palma navidad;Plaqueteado
35896;0304G06001215;304;San Cayetano;3;44414;G06;Limon swinglea, Swinglea;Swinglea glutinosa;Swinglea glutinosa (Limon swinglea, Swinglea);Rutaceae;Arbol;Maduro;0;Piso duro;Si;Anden;2,4;1,04;0,33;0,33;0;0;2,5;5;2,5;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Medio (34 - 66%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872613,3;1059680,3;44414;Limon swinglea, Swinglea;Plaqueteado
35897;0304G06001216;304;San Cayetano;3;40960;G06;Ebano;Geoffroea spinosa;Geoffroea spinosa (Ebano);Fabaceae;Arbusto;Maduro;0;Piso duro;Si;Anden;0,62;0,36;0,11;0,11;0;0;1;1,7;0,7;1,7;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Ninguna;Bajo (0 - 33%);Seco;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Erradicacion;872617,06;1059690,62;40960;ebano;Plaqueteado
35898;0304G06001217;304;San Cayetano;3;44458;G06;Plumeria, Amapola blanca, amancayo, Ramo de Novia;Plumeria pudica;Plumeria pudica (Plumeria, Amapola blanca, amancayo, Ramo de Novia);Apocynaceae;Arbusto;Maduro;0;Piso duro;Si;Anden;0,61;0,2;0,06;0,06;0;0;1;3;2;1;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Columnar;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872672,87;1059696,07;44458;Plumeria, Amapola blanca, amancayo, Ramo de Novia;Plaqueteado
35899;0304G06001218;304;San Cayetano;3;44459;G06;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Maduro;0;Piso duro;Si;Anden;1,95;0;0,09;0,09;0,24;0,3;2,1;4,3;2,2;4,2;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872702,68;1059699,41;44459;Palma areca;Plaqueteado
35902;0304G06001221;304;San Cayetano;3;40962;G06;Dracaena, Tronco de la felicidad;Dracaena fragrans;Dracaena fragrans (Dracaena, Tronco de la felicidad);Asparagaceae;Planta arbustiva;Juvenil;0;Cesped;No;Parque Urbano;0,36;0,07;0,02;0,02;0;0;0,4;1,5;1,1;1,3;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Columnar;Alto (67 - 100%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872707,35;1059709,62;40962;Dracaena, Tronco de la felicidad;Plaqueteado
35903;0304G06001222;304;San Cayetano;3;40963;G06;Clavellino, Mariposa;Caesalpinia pulcherrima;Caesalpinia pulcherrima (Clavellino, Mariposa);Fabaceae;Arbusto;Longevo;0;Cesped;No;Anden;1,15;0;0,09;0,09;0,2;0,35;1,9;6;4,1;6;0;Ninguna;N/A;Fuste Polifurcado;2;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular;N/A;N/A;Insectos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;Mutilacion;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;Red Acueducto;Red de Gas;N/A;N/A;N/A;N/A;Ninguno;Red Telefonica;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;0;872709,07;1059709,93;40963;Clavellino, Mariposa;Plaqueteado
